time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-0.0608325325453,0.0106333591825,12.1215827876,0.0218394281038,0.0973760582052,0.0,-0.311354478573,0.104553184992,2.8384206291,0.00281770091207,0.19910002579,0.0,401.14630014405657,402.52924519776593,401.6822510349741,403.54286682787415
1.4400000000000008,-0.0813922587952,0.0173175346921,12.2930252022,0.0217039310449,0.108966593912,0.0,-0.375054545358,0.118251579973,2.8761031436,-0.0150804565807,0.177440792844,0.0,427.1376556277478,425.3242196753062,426.1617469073776,424.6291487985989
1.5000000000000009,-0.105771723855,0.0247754966109,12.4647705682,0.0211668431615,0.119587551805,0.0,-0.438485001223,0.130287559929,2.84869183201,0.00111953052134,0.17615378625,0.0,404.01296068227657,403.9305542399927,403.9256852910192,405.3841176475962
1.560000000000001,-0.134601683106,0.0330294820755,12.6386647459,0.0211305424886,0.130017555446,0.0,-0.523550667184,0.144838033862,2.94736950902,-0.0042990748539,0.168742020507,0.0,446.43811201819494,445.8618446326229,446.29151734840883,445.84903874931877
1.620000000000001,-0.169006421212,0.0421947945278,12.8203895027,0.0209102711399,0.140032067506,0.0,-0.624334670968,0.160632377105,3.10950616414,-0.00244401648375,0.16296920832,0.0,466.8680778882622,466.4426084289543,466.3764871838919,466.5214277638532
1.680000000000001,-0.209189450386,0.0522307405535,13.0083539656,0.0211941052657,0.149990343056,0.0,-0.716008148648,0.173901495108,3.15567234883,0.0161875915749,0.171378304748,0.0,431.21079160083866,431.947718384003,430.57898279859927,432.1523288590944
1.740000000000001,-0.255785727728,0.0631718819639,13.2037671888,0.0223750208192,0.160236579758,0.0,-0.838310785623,0.190912060053,3.35728016932,0.0258862449565,0.169528467897,0.0,480.3243858197924,480.2096656668377,479.93417875124476,480.6696828628511
1.8000000000000012,-0.309709520506,0.0751277181053,13.4096829003,0.0236465937225,0.170211959643,0.0,-0.960172633131,0.207756105724,3.50587447067,0.00959552702577,0.158754720849,0.0,465.7181954549275,464.8997010984171,467.5861461908692,466.3152484440436
1.8600000000000012,-0.371113077156,0.0881113082933,13.6241774976,0.0249033117903,0.179948386015,0.0,-1.0875694719,0.225118430338,3.64324768688,0.0372639925926,0.168510046695,0.0,463.4415658609783,464.2315063448157,463.4190171101967,465.5888834970396
1.9200000000000013,-0.440320471629,0.102162962478,13.846564383,0.0284133037224,0.190635881621,0.0,-1.22036713461,0.24357406689,3.76892669881,0.0832995438432,0.192525011362,0.0,461.6989590791834,463.61857234387935,459.66909850959405,463.30489856713945
